floor_area_m2,storeys,structural_type,wall_material,region,finish_quality,total_blocks,total_cement_bags,total_sand_m3,total_aggregate_m3,total_cost_ghs
305.49,2,commercial_block,sandcrete_block,Northern,premium,5195,908.1,95.111,40.704,177212.2
495.33,2,storey_building,sandcrete_block,Eastern,premium,8022,1416.77,148.411,65.172,280875.31
311.97,1,warehouse,sandcrete_block,Ashanti,standard,2885,504.16,52.797,22.141,91551.38
461.35,1,storey_building,clay_brick,Central,standard,3892,680.15,71.223,29.56,118969.38
130.0,4,storey_building,sandcrete_block,Eastern,premium,4983,880.53,92.243,40.833,175007.4
557.34,1,commercial_block,sandcrete_block,Northern,standard,4333,783.25,82.099,39.663,123087.44
167.15,1,bungalow,clay_brick,Ashanti,standard,1384,250.93,26.299,12.443,50305.26
436.64,3,bungalow,sandcrete_block,Greater Accra,premium,9929,1829.21,191.804,97.423,406836.84
463.25,1,storey_building,compressed_earth_block,Central,standard,3585,646.57,67.763,32.028,96097.93
80.02,3,bungalow,sandcrete_block,Northern,standard,1914,350.37,36.73,18.117,55407.19
173.97,3,storey_building,compressed_earth_block,Northern,standard,4791,835.69,87.513,36.486,116422.66
550.43,4,commercial_block,sandcrete_block,Ashanti,premium,18393,3244.82,339.857,145.863,692040.61
531.7,2,storey_building,clay_brick,Greater Accra,standard,9589,1695.22,177.589,78.603,307678.05
404.35,4,commercial_block,compressed_earth_block,Ashanti,standard,15333,2684.53,281.159,119.696,414465.46
245.7,3,bungalow,sandcrete_block,Eastern,standard,5580,1010.42,105.901,50.457,153582.85
250.91,4,commercial_block,compressed_earth_block,Western,standard,8940,1555.08,162.828,66.472,257149.51
224.97,2,commercial_block,sandcrete_block,Central,standard,3497,636.67,66.738,32.46,96783.34
163.13,2,bungalow,sandcrete_block,Eastern,standard,2560,466.18,48.866,23.673,73407.88
486.01,3,warehouse,compressed_earth_block,Ashanti,standard,13272,2307.23,241.594,99.388,372620.93
445.45,3,commercial_block,sandcrete_block,Northern,standard,12258,2130.04,223.03,90.995,328568.75
183.06,4,bungalow,compressed_earth_block,Central,premium,6014,1070.75,112.178,50.254,204300.89
326.61,1,warehouse,compressed_earth_block,Eastern,standard,2759,483.76,50.671,21.927,77513.76
46.94,1,storey_building,compressed_earth_block,Ashanti,standard,410,73.08,7.657,3.471,12053.34
536.48,3,commercial_block,sandcrete_block,Eastern,standard,14444,2449.53,256.338,94.528,375202.02
169.24,4,storey_building,clay_brick,Central,standard,5514,1012.67,106.158,52.046,174373.32
162.31,1,commercial_block,sandcrete_block,Northern,standard,1251,226.4,23.731,11.441,33192.89
416.5,1,commercial_block,sandcrete_block,Greater Accra,premium,3230,563.39,59.002,24.881,136244.58
201.34,3,bungalow,compressed_earth_block,Western,standard,4844,878.84,92.109,43.763,152921.24
550.2,3,bungalow,compressed_earth_block,Greater Accra,standard,12899,2361.31,247.567,123.55,424873.99
257.81,2,warehouse,clay_brick,Eastern,premium,4151,752.35,78.858,37.959,158400.86
178.5,2,commercial_block,sandcrete_block,Northern,standard,3277,574.24,60.139,25.419,84713.42
481.46,4,storey_building,sandcrete_block,Central,standard,15256,2827.97,296.576,153.78,456069.69
289.44,4,bungalow,compressed_earth_block,Central,standard,9662,1752.64,183.703,88.263,256089.22
366.37,1,commercial_block,compressed_earth_block,Ashanti,premium,2963,527.35,55.254,25.143,107570.11
299.1,3,bungalow,clay_brick,Ashanti,premium,6506,1182.58,123.931,58.071,264401.29
564.47,1,storey_building,clay_brick,Eastern,standard,4192,786.89,82.528,43.155,118439.37
331.1,1,warehouse,sandcrete_block,Central,standard,2385,440.07,46.143,23.353,67741.44
213.28,2,bungalow,sandcrete_block,Western,standard,3105,588.52,61.744,33.697,95656.02
233.51,3,bungalow,clay_brick,Western,standard,5814,1056.01,110.687,53.309,186786.81
314.23,1,storey_building,compressed_earth_block,Greater Accra,standard,2745,485.72,50.881,22.401,77634.41
141.0,1,bungalow,clay_brick,Eastern,standard,1131,206.54,21.651,10.516,35813.82
152.64,2,storey_building,compressed_earth_block,Western,standard,2247,421.64,44.222,23.257,66171.0
165.08,4,commercial_block,sandcrete_block,Ashanti,standard,4942,898.73,94.207,45.675,165017.68
157.83,2,commercial_block,sandcrete_block,Greater Accra,premium,2666,479.41,50.239,23.417,114820.83
172.79,1,storey_building,compressed_earth_block,Central,premium,1566,273.4,28.63,11.873,51973.67
581.81,3,storey_building,clay_brick,Eastern,standard,14749,2659.61,278.731,131.43,436859.89
487.57,4,commercial_block,compressed_earth_block,Greater Accra,standard,17402,3024.48,316.699,130.321,530993.17
483.36,1,warehouse,compressed_earth_block,Central,standard,4344,759.88,79.585,33.887,120047.74
564.37,1,commercial_block,compressed_earth_block,Eastern,standard,4791,845.06,88.506,37.698,126993.38
310.97,3,bungalow,clay_brick,Central,standard,8379,1493.25,156.45,70.606,258767.35
463.19,1,storey_building,sandcrete_block,Northern,standard,3438,638.56,66.961,34.29,101655.53
532.56,4,storey_building,clay_brick,Greater Accra,premium,18103,3302.05,346.134,168.311,791008.74
279.21,1,warehouse,compressed_earth_block,Ashanti,standard,2233,411.24,43.112,21.214,68925.88
352.25,3,storey_building,compressed_earth_block,Eastern,standard,8415,1552.95,162.807,80.642,207437.23
107.77,4,bungalow,compressed_earth_block,Central,standard,3036,571.45,59.942,31.963,87791.42
212.1,4,bungalow,sandcrete_block,Eastern,standard,6800,1216.0,127.418,58.574,206599.56
539.67,4,commercial_block,compressed_earth_block,Central,standard,16506,3102.92,325.48,173.653,462468.03
446.6,2,bungalow,compressed_earth_block,Northern,premium,6701,1220.9,127.957,60.691,201375.02
593.26,1,warehouse,compressed_earth_block,Eastern,standard,5169,944.72,99.031,48.285,145278.74
405.3,2,warehouse,clay_brick,Northern,standard,6326,1135.11,118.954,55.535,177314.16
237.12,3,bungalow,clay_brick,Western,standard,5540,1011.1,105.991,51.796,192167.34
532.23,3,commercial_block,sandcrete_block,Ashanti,standard,13450,2445.45,256.307,122.217,426908.02
397.19,3,warehouse,clay_brick,Eastern,standard,8492,1613.57,169.29,92.79,265007.24
528.43,2,warehouse,compressed_earth_block,Ashanti,standard,7865,1441.03,151.076,75.023,239441.17
81.33,3,warehouse,compressed_earth_block,Greater Accra,standard,2095,373.39,39.12,17.677,64636.8
231.65,4,bungalow,clay_brick,Western,standard,7947,1388.77,145.436,60.921,239990.24
352.36,2,warehouse,clay_brick,Eastern,premium,6651,1173.18,122.888,53.585,232072.22
141.98,2,warehouse,clay_brick,Greater Accra,standard,2492,446.65,46.805,21.729,89627.62
409.87,4,storey_building,compressed_earth_block,Northern,premium,14448,2566.3,268.883,121.894,482815.75
439.3,4,bungalow,sandcrete_block,Greater Accra,standard,11833,2258.15,236.912,129.468,421708.84
558.17,4,bungalow,sandcrete_block,Greater Accra,standard,19491,3467.34,363.267,163.162,643277.18
405.91,1,storey_building,compressed_earth_block,Ashanti,premium,3595,643.22,67.398,30.836,130673.46
172.31,3,storey_building,sandcrete_block,Northern,premium,4519,800.4,83.861,37.977,148421.45
276.01,2,storey_building,sandcrete_block,Central,standard,4581,813.6,85.243,38.513,123150.38
266.67,3,storey_building,compressed_earth_block,Western,standard,6319,1169.88,122.671,62.429,184339.19
516.83,3,warehouse,sandcrete_block,Ashanti,premium,12495,2289.1,239.939,115.76,502953.8
591.08,3,storey_building,sandcrete_block,Eastern,standard,12391,2388.52,250.658,141.752,363115.53
549.34,2,storey_building,sandcrete_block,Central,standard,8822,1629.29,170.815,84.946,265504.39
384.75,2,storey_building,compressed_earth_block,Ashanti,premium,6813,1174.45,122.964,49.565,251054.61
337.54,3,storey_building,clay_brick,Greater Accra,premium,8570,1500.88,157.181,66.172,331977.2
337.22,1,storey_building,clay_brick,Eastern,standard,2757,488.5,51.175,22.661,82663.04
263.23,4,bungalow,sandcrete_block,Western,standard,8224,1493.57,156.568,76.573,235565.18
70.17,4,commercial_block,clay_brick,Ashanti,standard,2451,433.88,45.453,20.127,80686.17
255.91,3,warehouse,sandcrete_block,Northern,premium,6253,1122.81,117.645,53.554,216045.88
426.36,1,bungalow,sandcrete_block,Central,standard,3620,638.77,66.913,29.349,99112.81
479.3,4,warehouse,compressed_earth_block,Western,standard,18159,3139.57,328.738,134.41,452677.81
45.7,4,bungalow,compressed_earth_block,Greater Accra,standard,1740,297.18,31.107,12.006,49629.99
533.36,4,storey_building,compressed_earth_block,Eastern,premium,15779,2933.25,307.537,153.962,543679.83
292.99,3,storey_building,clay_brick,Greater Accra,standard,7846,1378.97,144.41,60.519,299877.09
299.03,4,storey_building,compressed_earth_block,Ashanti,standard,11063,1955.13,204.801,89.595,329834.71
595.47,3,warehouse,clay_brick,Western,standard,13394,2490.54,261.176,134.583,453408.59
187.04,1,warehouse,clay_brick,Eastern,standard,1536,273.04,28.608,13.024,51838.08
461.26,4,storey_building,clay_brick,Northern,standard,16094,2836.52,297.135,130.505,450258.08
373.58,3,warehouse,clay_brick,Eastern,premium,10330,1781.99,186.576,75.389,368034.5
453.4,3,storey_building,compressed_earth_block,Ashanti,standard,11279,2020.25,211.69,97.328,321911.52
68.3,1,bungalow,sandcrete_block,Eastern,standard,451,86.29,9.053,4.917,13754.95
400.99,3,warehouse,compressed_earth_block,Greater Accra,standard,10614,1862.8,195.118,84.542,333053.46
501.87,3,storey_building,clay_brick,Western,standard,13688,2356.49,246.699,97.73,472934.55
443.88,1,commercial_block,clay_brick,Eastern,standard,4163,719.57,75.347,30.934,125990.78
406.08,2,warehouse,compressed_earth_block,Central,standard,6273,1137.83,119.262,57.308,175086.97
548.27,4,bungalow,clay_brick,Eastern,standard,18546,3323.96,348.263,157.636,557429.3
154.82,1,bungalow,sandcrete_block,Greater Accra,standard,1286,226.94,23.768,10.123,44381.85
249.16,4,warehouse,clay_brick,Central,standard,9460,1649.18,172.714,72.845,277127.92
112.03,4,commercial_block,sandcrete_block,Ashanti,standard,3978,723.57,75.843,36.625,128562.36
374.87,1,warehouse,clay_brick,Western,standard,2806,517.85,54.302,27.703,92513.36
510.17,4,bungalow,sandcrete_block,Western,standard,15388,2714.11,284.301,124.039,456994.1
372.67,1,bungalow,clay_brick,Western,standard,2660,490.01,51.378,25.961,83407.57
181.82,2,commercial_block,clay_brick,Eastern,standard,2657,502.09,52.667,28.072,76370.41
200.12,4,warehouse,clay_brick,Northern,standard,7169,1243.4,130.211,54.448,204590.69
341.07,4,commercial_block,clay_brick,Greater Accra,standard,11147,2059.66,215.965,109.43,410305.55
398.11,4,warehouse,compressed_earth_block,Central,premium,15185,2710.99,284.043,128.769,508963.03
253.65,4,bungalow,clay_brick,Central,standard,9281,1609.98,168.574,68.677,268413.14
102.88,1,commercial_block,compressed_earth_block,Greater Accra,premium,794,148.1,15.534,8.194,34282.66
447.55,4,storey_building,compressed_earth_block,Northern,standard,16857,2997.64,314.089,143.263,398725.25
416.51,4,commercial_block,sandcrete_block,Northern,standard,14808,2623.65,274.869,123.097,423387.39
333.34,1,commercial_block,clay_brick,Central,standard,3038,529.92,55.492,23.05,94588.13
193.7,2,storey_building,compressed_earth_block,Central,standard,2911,550.37,57.737,31.225,80404.24
369.23,1,storey_building,clay_brick,Northern,standard,3005,537.24,56.284,25.165,92535.25
360.49,4,bungalow,compressed_earth_block,Western,standard,11133,2087.07,218.909,115.846,364705.72
386.68,3,warehouse,sandcrete_block,Central,premium,9279,1676.39,175.727,85.583,346360.69
497.07,2,bungalow,sandcrete_block,Northern,premium,9435,1614.16,168.973,66.121,273373.37
317.63,4,commercial_block,clay_brick,Central,standard,12558,2191.73,229.537,97.039,365640.83
345.71,1,bungalow,compressed_earth_block,Central,standard,3090,547.87,57.386,24.84,86834.15
40.15,3,storey_building,compressed_earth_block,Greater Accra,standard,866,159.4,16.711,8.252,29338.67
508.71,1,bungalow,clay_brick,Greater Accra,premium,4761,816.7,85.488,33.102,221607.96
207.87,1,bungalow,compressed_earth_block,Eastern,standard,1722,315.05,33.023,15.952,47691.68
352.24,1,warehouse,sandcrete_block,Western,standard,2827,502.0,52.592,23.456,80518.6
63.63,1,bungalow,sandcrete_block,Ashanti,standard,536,94.02,9.846,4.169,15295.32
449.16,2,bungalow,clay_brick,Greater Accra,standard,7393,1302.36,136.403,58.24,263198.45
110.44,4,warehouse,sandcrete_block,Northern,standard,3238,608.12,63.785,33.758,90143.03
158.54,1,commercial_block,compressed_earth_block,Central,standard,1134,208.46,21.856,10.937,29895.28
49.49,2,commercial_block,sandcrete_block,Greater Accra,standard,772,140.9,14.769,7.18,26434.24
443.22,4,storey_building,clay_brick,Ashanti,standard,15161,2745.34,287.722,136.035,472360.85
588.02,2,bungalow,sandcrete_block,Greater Accra,standard,9875,1802.34,188.927,91.763,363679.95
198.92,2,commercial_block,sandcrete_block,Central,standard,3373,612.13,64.164,31.065,103442.58
189.85,3,warehouse,sandcrete_block,Ashanti,standard,4292,802.14,84.131,44.26,128560.26
197.63,2,storey_building,compressed_earth_block,Eastern,standard,2923,547.18,57.398,30.756,87553.63
65.03,3,storey_building,sandcrete_block,Northern,standard,1626,289.28,30.306,13.559,45429.73
371.82,2,commercial_block,compressed_earth_block,Greater Accra,standard,6503,1141.79,119.588,51.237,209173.69
149.99,4,commercial_block,compressed_earth_block,Ashanti,standard,5645,980.77,102.702,42.516,149781.12
552.94,2,storey_building,compressed_earth_block,Ashanti,standard,10275,1776.09,185.965,75.642,290405.09
426.38,2,bungalow,clay_brick,Western,premium,7156,1285.44,134.685,61.312,272451.35
70.9,3,bungalow,clay_brick,Central,standard,2036,355.55,37.236,15.688,56859.58
510.14,4,commercial_block,compressed_earth_block,Western,standard,16053,2889.06,302.744,140.391,458661.78
409.76,2,storey_building,clay_brick,Ashanti,standard,7633,1327.59,139.011,56.992,231952.42
218.74,3,warehouse,sandcrete_block,Northern,standard,4501,837.03,87.774,44.99,108975.94
163.32,1,warehouse,clay_brick,Eastern,premium,1202,220.23,23.085,11.206,46485.46
345.85,1,bungalow,sandcrete_block,Western,standard,2915,515.99,54.057,24.102,88086.66
400.3,3,commercial_block,compressed_earth_block,Central,standard,9220,1684.67,176.607,86.793,246858.97
503.7,4,bungalow,clay_brick,Central,standard,14657,2721.66,285.399,146.095,455736.11
101.34,2,bungalow,sandcrete_block,Central,standard,1526,283.59,29.741,15.452,41963.39
90.13,1,warehouse,sandcrete_block,Western,standard,700,125.62,13.163,6.084,20353.86
330.78,4,storey_building,sandcrete_block,Ashanti,standard,10382,1857.69,194.666,90.195,340281.82
414.53,4,warehouse,clay_brick,Central,standard,14344,2549.38,267.068,118.185,459973.95
254.95,2,storey_building,clay_brick,Ashanti,standard,3671,668.95,70.123,34.173,122044.78
222.78,3,storey_building,compressed_earth_block,Eastern,standard,4994,903.18,94.658,44.851,125885.6
104.31,3,warehouse,clay_brick,Eastern,standard,2308,440.66,46.234,25.45,68825.53
382.44,4,bungalow,sandcrete_block,Northern,standard,11321,2077.33,217.769,106.938,327606.68
118.78,3,storey_building,compressed_earth_block,Greater Accra,standard,3129,549.19,57.528,25.176,89304.97
221.33,3,warehouse,sandcrete_block,Greater Accra,standard,5365,948.92,99.398,43.355,166348.2
136.71,1,storey_building,sandcrete_block,Greater Accra,standard,994,182.34,19.117,9.535,35270.8
594.65,2,warehouse,clay_brick,Western,standard,10145,1844.78,193.346,91.896,293943.81
481.29,2,warehouse,compressed_earth_block,Ashanti,standard,8659,1549.04,162.328,75.546,257082.68
459.17,3,warehouse,sandcrete_block,Eastern,standard,10025,1874.07,196.553,102.99,292168.09
179.87,4,warehouse,clay_brick,Central,standard,6943,1209.96,126.708,52.912,212623.62
302.66,3,storey_building,compressed_earth_block,Northern,standard,8344,1470.72,154.029,65.309,200913.31
149.94,1,storey_building,sandcrete_block,Ashanti,premium,1282,231.27,24.24,11.597,50925.94
569.11,4,commercial_block,clay_brick,Western,standard,18851,3430.33,359.595,175.863,583880.85
236.88,4,storey_building,compressed_earth_block,Central,standard,7150,1294.57,135.68,64.484,215744.74
516.95,4,commercial_block,sandcrete_block,Eastern,standard,14749,2715.15,284.675,142.823,438124.41
341.73,4,commercial_block,compressed_earth_block,Greater Accra,standard,9753,1843.11,193.319,102.215,333273.6
424.07,2,bungalow,clay_brick,Western,standard,7139,1260.39,132.016,56.987,215398.25
590.88,1,bungalow,sandcrete_block,Western,standard,4721,854.16,89.518,42.188,143279.88
554.26,4,commercial_block,sandcrete_block,Western,standard,19505,3468.78,363.413,162.914,601002.95
207.58,3,storey_building,clay_brick,Ashanti,standard,4394,812.87,85.229,42.918,154080.15
434.24,1,commercial_block,sandcrete_block,Central,standard,3796,668.33,70.008,30.586,100885.55
195.22,3,bungalow,sandcrete_block,Northern,standard,5286,928.85,97.279,41.243,141216.15
590.78,1,commercial_block,compressed_earth_block,Northern,standard,5010,890.44,93.295,42.253,137027.04
89.59,3,storey_building,compressed_earth_block,Central,standard,2451,435.56,45.633,20.543,62907.01
365.75,1,commercial_block,sandcrete_block,Ashanti,premium,2953,545.69,57.21,28.451,123680.91
431.62,3,warehouse,sandcrete_block,Greater Accra,standard,9452,1758.09,184.365,94.896,315946.16
390.49,2,storey_building,compressed_earth_block,Western,standard,6456,1154.11,120.944,56.38,183540.58
165.41,4,commercial_block,clay_brick,Northern,standard,6295,1094.1,114.563,46.957,165841.75
315.91,2,commercial_block,clay_brick,Central,standard,4959,894.92,93.794,44.536,156993.7
374.07,3,warehouse,compressed_earth_block,Western,standard,10564,1844.61,193.177,81.209,272759.26
148.77,4,bungalow,sandcrete_block,Ashanti,standard,5309,928.58,97.247,40.917,151612.63
475.88,1,storey_building,compressed_earth_block,Eastern,standard,4465,763.97,79.976,31.465,113431.7
467.36,1,warehouse,clay_brick,Greater Accra,standard,3350,619.39,64.943,32.688,134324.42
447.33,3,commercial_block,sandcrete_block,Greater Accra,standard,10811,1949.72,204.345,97.099,380850.53
179.88,4,bungalow,clay_brick,Eastern,premium,6002,1076.28,112.779,51.968,241407.15
